Tenure,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderCount,DaySinceLastOrder,CashbackAmount,Churn
1,3,11,5,1,5,2,2,2,3,1,2,4,182,1
9,1,8,6,1,4,3,3,2,7,1,1,0,121,1
1,1,29,4,0,4,4,3,1,6,1,2,2,145,1
1,3,21,2,0,5,2,2,1,7,0,2,2,180,1
9,3,15,3,0,4,0,2,1,2,0,3,7,196,1
7,1,15,4,1,3,3,2,1,2,1,1,2,127,1
1,3,11,4,1,5,2,1,1,3,1,8,5,184,1
1,1,5,3,0,5,4,4,1,3,0,2,1,149,1
0,3,29,4,0,3,0,4,0,2,0,2,9,173,1
0,1,19,6,1,2,2,3,1,8,0,1,0,147,1
0,2,31,5,0,3,0,2,1,6,0,1,6,200,1
1,1,8,2,0,4,4,5,0,8,0,2,8,150,1
21,1,30,3,0,4,0,1,0,3,0,16,3,228,1
12,1,7,4,1,5,0,3,2,11,1,2,1,179,1
1,1,22,3,1,4,4,3,0,3,0,3,3,151,1
1,1,7,3,0,5,4,4,0,3,0,2,1,150,1
0,3,6,3,1,4,0,2,0,5,0,10,41,205,1
0,1,9,4,1,3,3,5,2,2,1,9,7,133,1
0,1,15,0,1,3,3,4,1,2,1,1,0,132,1
1,1,15,3,0,4,4,3,2,3,0,2,1,144,1
14,2,10,4,1,3,0,3,2,10,1,6,6,183,1
1,1,18,4,0,4,2,3,0,8,0,2,1,172,1
0,1,26,4,0,3,0,3,1,5,0,1,0,198,1
0,1,10,4,1,4,3,4,1,3,1,8,7,159,1
0,1,13,3,1,2,4,4,0,2,1,1,1,140,1
1,1,8,1,0,4,4,4,2,2,0,2,5,156,1
9,1,31,1,1,4,3,3,2,4,0,1,1,123,1
1,1,31,2,0,4,4,4,1,4,0,2,1,149,1
1,3,13,3,1,4,3,1,0,3,0,2,2,147,1
0,3,6,1,0,3,3,3,1,2,0,1,3,131,1
1,1,35,3,0,5,2,3,2,3,0,3,8,169,1
0,1,9,2,0,3,4,2,0,2,0,5,6,138,1
2,2,27,3,0,2,0,3,1,7,1,4,3,258,1
1,1,9,3,1,4,4,3,2,3,0,2,1,159,1
11,2,6,4,1,3,2,3,1,3,1,1,1,147,1
0,1,14,1,0,4,3,2,0,6,0,1,1,124,1
8,2,13,4,1,5,1,2,1,9,0,2,9,251,1
9,2,12,6,0,3,3,3,1,5,0,1,2,121,1
1,1,16,4,0,5,4,4,2,3,0,2,1,138,1
0,1,34,0,1,3,3,4,2,1,0,1,3,135,1
1,1,11,1,1,4,4,1,2,16,1,2,1,148,1
10,2,15,4,1,4,0,1,1,5,0,4,3,226,1
9,1,14,4,0,4,4,4,2,2,0,1,0,113,1
9,2,15,4,1,3,3,5,1,2,0,1,0,118,1
1,1,16,3,0,4,4,5,1,3,1,2,1,149,1
7,3,18,4,1,4,1,4,1,3,0,10,13,260,1
9,1,14,0,0,3,4,3,2,2,0,1,0,119,1
1,3,7,3,1,5,0,2,0,6,0,11,3,230,1
1,1,9,1,0,4,4,5,1,7,0,2,5,152,1
0,3,6,1,0,4,3,2,1,7,0,1,1,128,1
9,1,8,4,1,3,4,3,2,2,0,1,0,114,1
1,3,7,1,0,4,4,3,1,4,0,2,3,154,1
20,1,14,1,1,4,4,3,1,10,0,10,9,148,1
9,3,11,5,1,3,4,4,2,2,1,1,0,119,1
1,3,10,5,0,4,4,4,1,2,0,2,2,154,1
0,1,14,0,1,4,3,2,1,2,0,1,0,123,1
12,2,32,4,0,4,0,4,1,5,0,2,0,209,1
0,3,25,5,1,1,2,1,2,9,1,1,4,153,1
0,1,28,4,1,4,2,3,0,3,1,1,0,159,1
1,1,12,3,0,4,4,3,1,2,0,2,7,149,1
1,2,29,5,1,5,4,3,1,3,0,2,1,141,1
0,1,19,5,0,4,4,4,1,2,0,1,1,137,1
0,1,7,3,1,4,3,3,2,7,0,2,1,168,1
20,1,9,4,0,4,5,3,1,8,0,13,9,317,1
0,1,8,4,1,3,3,2,2,3,0,1,0,135,1
0,2,19,4,0,3,1,3,1,4,0,1,1,198,1
1,1,7,4,0,6,4,4,2,9,1,4,8,147,1
1,1,22,1,1,4,4,1,0,7,0,2,4,149,1
1,3,33,5,0,5,2,5,2,7,0,2,2,192,1
1,1,16,4,0,5,4,3,2,3,0,3,3,151,1
9,1,6,4,0,4,3,4,1,7,1,2,6,121,1
1,1,7,3,1,4,4,2,0,3,0,2,1,149,1
0,2,29,6,0,3,0,5,1,10,1,1,2,200,1
0,1,13,3,1,2,4,4,0,2,1,1,1,140,1
1,1,16,3,0,4,4,5,1,8,0,2,4,167,1
0,1,10,1,1,3,3,5,2,2,0,1,0,130,1
19,1,14,4,1,3,3,1,1,3,0,1,0,125,1
0,3,30,3,0,4,1,4,1,2,0,9,10,171,1
1,1,16,4,0,5,4,4,2,3,0,2,1,138,1
9,3,6,2,0,3,3,4,2,2,1,1,2,122,1
9,1,13,4,1,3,3,5,1,3,1,1,4,121,1
0,3,9,4,0,3,2,3,2,10,0,2,0,146,1
0,3,19,5,1,4,2,5,1,6,1,2,2,161,1
1,1,16,3,0,4,4,3,1,3,0,3,3,151,1
14,1,12,3,1,4,2,3,0,3,0,4,5,150,1
1,3,23,5,1,4,0,3,1,4,0,2,1,207,1
1,3,8,3,1,5,0,2,1,5,0,11,3,230,1
3,3,30,4,0,1,1,4,2,5,1,2,0,232,1
0,2,19,5,1,4,2,4,1,4,1,2,2,161,1
1,3,12,5,1,4,4,4,2,3,1,2,1,144,1
0,1,14,0,0,3,3,4,1,1,0,1,2,124,1
0,1,29,1,1,4,0,4,1,2,0,2,8,187,1
1,1,15,3,1,5,4,3,1,3,0,2,3,166,1
4,1,14,4,1,4,4,5,2,5,0,2,3,146,1
1,1,10,3,0,4,3,4,1,6,0,2,3,165,1
0,2,14,0,0,4,3,5,1,1,0,1,0,123,1
8,1,20,3,0,3,0,1,0,3,0,2,5,203,1
1,1,31,2,1,6,4,1,2,3,0,2,1,148,1
9,3,16,3,0,4,0,3,1,6,0,2,7,197,1
17,1,10,2,0,5,0,1,0,3,0,2,3,226,1
1,1,32,3,1,5,4,4,2,6,1,3,3,148,1
17,2,9,4,0,5,5,2,0,5,0,9,9,320,1
17,1,9,2,0,5,0,1,1,2,0,2,3,226,1
7,1,14,4,1,3,3,5,0,5,0,1,2,124,1
18,3,9,3,1,3,1,1,2,6,0,7,4,178,1
1,1,22,3,0,4,4,3,1,2,0,2,2,151,1
0,1,12,4,1,4,2,3,2,2,1,1,5,160,1
0,2,21,4,0,3,1,3,1,4,0,1,1,198,1
9,1,8,4,1,3,4,3,2,2,0,1,0,114,1
1,1,29,4,0,4,4,3,0,6,1,2,2,145,1
1,3,11,3,1,6,0,1,0,3,0,10,3,229,1
0,1,13,4,1,3,2,3,0,2,0,1,1,149,1
0,1,14,0,0,3,3,5,1,2,1,1,0,125,1
0,2,30,5,0,3,0,3,0,7,0,1,5,200,1
1,1,12,3,0,3,4,3,2,2,0,2,3,149,1
0,3,24,4,1,2,2,1,1,8,1,1,3,153,1
9,3,27,5,1,3,3,3,2,2,1,1,0,120,1
1,1,26,3,1,4,4,2,1,3,0,2,1,149,1
12,1,15,4,1,5,0,1,1,4,0,3,3,229,1
1,1,15,4,0,5,4,4,2,3,0,2,1,138,1
1,1,9,1,0,4,4,5,1,7,0,2,5,152,1
0,1,10,0,1,3,3,5,2,2,0,1,1,130,1
9,3,6,4,0,5,4,3,2,2,0,1,0,114,1
1,1,31,3,1,5,4,3,1,3,0,2,1,148,1
1,1,29,3,1,4,4,3,1,3,0,2,1,149,1
10,2,15,4,1,4,0,1,1,5,0,4,3,226,1
1,1,9,4,0,4,4,5,1,3,1,2,1,146,1
1,1,10,1,1,4,4,2,1,7,0,2,3,163,1
0,2,14,4,0,3,2,4,2,3,1,1,3,182,1
1,1,20,5,1,4,3,4,1,3,0,2,3,163,1
17,2,12,3,0,4,0,4,1,9,1,6,5,205,1
1,1,23,3,0,4,4,3,1,3,0,6,6,149,1
1,2,30,6,0,4,0,5,1,11,1,2,3,225,1
11,2,17,4,0,3,0,1,1,2,0,6,6,177,1
16,3,31,4,1,4,0,5,1,7,1,2,2,229,1
0,1,10,1,1,3,4,1,1,10,1,2,1,148,1
3,1,9,4,1,3,1,2,1,6,0,9,3,220,1
7,1,21,3,0,3,0,1,0,2,0,1,5,180,1
0,3,21,4,0,3,2,4,2,5,0,1,1,152,1
0,1,14,0,1,3,3,4,1,2,1,1,0,124,1
6,1,24,1,1,3,4,3,1,9,1,2,1,150,1
0,1,19,3,1,3,0,2,0,8,0,2,6,237,1
13,3,11,1,1,3,2,3,0,5,0,1,2,167,1
1,1,10,4,1,5,4,1,0,2,1,2,1,154,1
1,1,31,4,1,5,4,3,2,7,1,2,4,145,1
0,1,14,0,0,3,3,3,0,2,0,2,2,126,1
0,1,11,3,1,3,4,1,2,2,0,1,0,110,1
17,2,8,4,0,4,5,2,0,4,0,9,8,295,1
0,1,14,4,0,3,3,4,1,2,1,1,0,123,1
0,3,21,3,1,4,2,1,1,7,1,1,2,153,1
0,1,6,4,1,3,3,3,2,1,0,1,1,136,1
10,1,28,3,0,3,1,4,1,5,0,4,3,214,1
0,2,8,4,0,4,3,1,1,7,0,1,0,128,1
1,1,10,3,0,4,4,2,1,3,0,7,7,164,1
1,2,8,4,0,4,3,1,1,6,0,1,0,128,1
9,1,7,5,0,4,3,3,2,7,1,1,2,121,1
1,1,10,1,0,4,4,1,1,3,0,6,7,162,1
1,3,22,4,0,4,2,4,1,7,0,2,3,178,1
1,1,7,4,0,4,4,5,0,3,1,2,1,147,1
0,1,14,0,1,3,3,2,1,2,0,1,0,124,1
2,2,21,4,0,3,0,2,0,2,0,1,1,181,1
0,2,15,3,1,4,4,4,1,3,0,2,1,144,1
9,2,8,3,0,3,4,2,2,2,0,1,0,115,1
0,2,30,3,0,4,0,4,1,2,0,3,9,172,1
0,1,14,1,1,4,3,1,2,2,1,1,0,123,1
9,1,27,4,0,3,3,3,1,4,1,1,0,121,1
4,3,29,5,1,5,2,3,0,4,1,2,1,189,1
1,3,10,3,1,5,0,1,1,3,0,8,3,228,1
8,1,7,3,1,4,4,4,1,3,1,3,4,148,1
1,3,8,3,1,4,1,5,1,2,0,6,3,221,1
0,1,9,3,1,3,4,1,2,2,0,1,0,111,1
1,2,23,4,0,4,1,3,1,5,0,2,3,223,1
0,1,15,0,1,3,3,5,2,3,1,1,0,132,1
7,3,18,4,1,4,1,4,1,4,0,10,13,260,1
0,1,24,4,0,3,3,3,0,2,0,2,1,146,1
12,2,14,3,0,4,3,3,0,3,0,7,7,151,1
1,3,16,4,1,5,2,5,2,9,0,2,4,159,1
7,3,17,4,1,4,1,4,1,4,0,9,13,259,1
9,1,30,2,1,4,3,3,2,5,1,1,2,121,1
0,3,9,3,1,4,0,1,0,2,0,4,7,203,1
19,1,8,3,1,3,5,4,1,7,1,7,6,295,1
1,1,31,3,1,5,4,3,2,6,1,2,3,145,1
6,1,24,1,1,4,4,3,1,10,1,2,1,150,1
10,3,16,3,1,4,0,1,1,4,0,5,3,223,1
19,1,14,1,1,3,3,3,1,9,0,9,8,123,1
8,3,16,4,0,3,0,3,1,7,0,1,6,174,1
1,1,8,3,1,4,4,2,1,8,0,3,2,169,1
1,1,23,1,1,4,4,1,0,7,0,2,4,149,1
0,3,9,4,1,4,0,1,0,2,1,3,7,203,1
1,2,15,4,1,4,4,4,1,3,0,2,1,143,1
1,3,19,4,0,2,4,4,2,3,0,2,1,152,1
0,1,14,0,0,3,3,4,1,2,0,1,2,124,1
1,1,9,3,1,4,4,2,1,4,0,2,1,160,1
3,3,9,4,1,3,2,4,1,2,0,6,7,194,1
18,1,31,4,1,4,4,1,1,3,0,2,1,151,1
1,3,11,5,1,5,2,2,2,3,1,7,4,182,1
5,3,11,4,1,4,1,3,2,3,0,7,3,219,1
1,1,10,2,1,4,4,4,0,7,0,2,3,164,1
8,2,7,3,1,5,0,5,0,11,0,4,3,230,1
0,1,15,1,1,4,2,3,1,8,0,1,3,134,1
1,3,26,4,0,5,2,3,0,4,1,3,3,171,1
3,3,30,4,0,3,3,3,1,3,0,1,0,142,1
6,1,28,2,1,2,3,3,1,5,1,1,0,130,1
0,1,14,4,0,4,3,5,1,6,1,1,0,123,1
2,1,13,4,1,4,4,5,1,5,1,2,3,146,1
19,1,14,4,1,3,3,1,2,2,0,1,0,126,1
12,2,14,3,0,4,3,3,0,3,0,7,7,151,1
1,1,29,5,0,4,0,4,0,9,0,2,3,224,1
1,1,11,1,1,4,4,5,2,3,0,2,1,155,1
0,2,8,4,0,3,1,4,2,7,0,2,2,199,1
2,3,31,5,0,4,0,4,2,4,0,1,0,191,1
15,3,18,4,1,1,1,3,2,5,1,2,9,237,1
18,3,9,3,1,3,1,2,2,6,0,7,4,177,1
0,1,13,4,1,3,2,3,0,2,0,1,1,149,1
11,3,17,5,0,3,0,1,1,3,0,6,6,201,1
0,1,14,3,1,3,2,5,1,4,0,1,6,153,1
9,1,11,5,1,3,3,5,1,5,0,1,1,121,1
1,1,13,4,0,4,4,2,1,3,1,2,2,154,1
0,3,15,4,1,4,4,5,0,4,0,2,2,144,1
0,3,23,4,1,2,2,1,1,8,1,1,3,153,1
0,3,22,4,0,3,0,4,1,3,0,1,0,184,1
1,1,16,3,1,4,4,4,1,3,1,2,1,157,1
1,1,13,3,0,4,4,3,1,3,0,2,3,154,1
1,3,14,4,0,4,4,1,1,3,1,2,3,148,1
1,1,17,4,0,5,4,5,1,7,1,2,1,148,1
1,1,12,3,0,2,4,3,2,4,0,2,3,149,1
0,2,9,4,0,3,2,3,2,9,0,2,0,146,1
1,1,29,5,0,4,0,4,1,10,0,2,3,224,1
1,1,18,3,0,4,4,2,0,3,1,2,1,150,1
0,1,14,0,0,3,3,3,1,2,1,1,4,124,1
0,1,29,5,0,4,3,3,0,3,0,1,1,154,1
1,1,12,1,0,4,4,2,1,4,1,7,7,159,1
1,1,29,5,0,4,0,4,0,9,0,2,3,224,1
7,1,21,3,0,3,0,1,0,2,0,1,5,180,1
0,3,17,6,1,1,2,3,0,9,0,1,2,147,1
9,1,27,1,0,3,3,4,1,1,1,3,5,120,1
1,2,15,3,1,5,4,4,1,4,0,2,3,167,1
20,1,12,2,0,5,0,4,0,7,0,5,3,225,1
1,2,7,1,0,4,4,3,2,2,0,2,3,146,1
2,2,30,4,0,1,0,4,1,6,1,2,0,230,1
1,1,9,4,1,4,4,4,0,8,1,2,2,145,1
1,1,22,5,0,4,2,3,0,8,0,2,1,172,1
0,1,9,3,0,3,3,4,1,2,1,8,7,133,1
9,1,14,4,0,4,4,4,2,2,0,1,0,113,1
1,2,7,3,0,4,4,4,1,3,1,3,3,148,1
1,1,7,4,1,4,4,3,2,2,0,2,2,161,1
0,1,8,4,1,3,3,2,0,1,0,1,0,129,1
1,1,9,4,1,4,4,1,2,3,0,2,1,136,1
1,1,10,2,0,4,4,2,0,3,0,6,7,163,1
0,1,9,1,1,3,3,4,2,1,0,1,3,131,1
1,3,9,3,1,5,0,1,0,4,0,10,3,229,1
1,2,19,4,0,2,4,2,1,3,0,2,1,151,1
9,2,10,4,0,3,3,4,1,2,1,1,0,119,1
1,1,9,4,1,4,4,4,1,8,1,2,2,145,1
15,1,13,3,1,4,2,3,0,4,0,6,7,149,1
0,1,8,3,1,3,4,3,1,7,0,2,1,144,1
0,3,21,4,0,3,2,3,1,6,0,1,2,153,1
3,1,13,4,1,4,4,5,1,5,1,2,3,146,1
0,1,29,1,1,4,0,4,1,2,0,3,8,187,1
0,1,9,5,0,3,3,1,2,2,1,7,7,125,1
0,3,22,5,0,3,2,5,2,6,0,1,2,153,1
0,3,22,4,0,3,0,3,1,3,0,1,0,183,1
9,3,9,5,0,6,5,3,1,3,0,2,11,313,1
9,3,17,4,1,3,3,5,0,2,0,1,0,119,1
0,1,35,3,0,4,1,3,1,2,0,3,9,170,1
1,1,10,4,1,5,4,1,0,2,1,2,1,154,1
0,2,16,6,0,3,2,2,0,8,0,1,2,147,1
0,1,8,3,1,4,3,3,2,7,0,2,1,168,1
1,1,9,2,0,4,4,5,1,8,0,2,6,152,1
0,3,9,2,1,3,0,5,1,1,0,4,7,196,1
4,1,21,3,0,3,0,3,0,3,0,1,4,179,1
13,2,11,4,0,5,5,2,0,3,0,8,9,322,1
2,1,29,3,1,3,4,5,2,1,0,1,3,139,1
0,3,14,5,0,4,3,3,1,1,0,1,0,124,1
0,2,9,5,1,4,2,1,2,2,1,7,5,156,1
0,2,15,3,0,3,4,5,1,5,0,1,2,143,1
1,1,9,4,1,4,4,2,2,3,0,2,1,137,1
0,2,8,4,0,4,3,1,1,7,0,1,0,128,1
0,2,8,4,0,4,3,2,1,7,0,1,0,128,1
0,1,14,4,0,1,3,3,2,4,1,1,3,124,1
16,1,8,2,0,4,0,1,1,1,0,1,9,202,1
0,1,14,0,0,3,3,5,1,2,1,1,0,124,1
1,1,32,4,0,4,4,4,1,3,1,8,9,145,1
1,3,21,4,0,4,0,5,2,4,1,2,3,210,1
1,2,28,5,0,4,4,4,1,3,0,2,1,154,1
1,2,9,3,0,4,2,3,2,10,0,3,1,170,1
3,1,13,3,1,4,4,5,1,8,1,2,3,148,1
1,2,12,4,1,5,2,3,2,3,1,2,4,182,1
0,1,7,3,0,2,0,4,2,2,0,4,7,198,1
1,1,9,4,1,4,4,3,2,3,0,2,1,138,1
2,1,8,4,1,3,1,1,1,8,0,11,3,222,1
0,1,14,3,1,4,4,3,2,2,1,1,2,140,1
5,3,29,4,0,4,2,3,1,4,1,2,1,189,1
1,1,24,5,0,4,4,1,1,2,0,2,1,152,1
0,3,19,3,1,3,2,5,0,3,0,1,1,142,1
9,1,6,0,0,3,3,2,0,2,0,1,0,122,1
1,3,32,5,0,4,1,4,2,5,0,1,1,191,1
9,3,15,3,0,4,0,1,1,2,0,3,7,196,1
1,1,9,4,1,4,4,5,0,8,1,2,3,145,1
0,2,7,3,1,4,2,3,2,7,0,1,0,167,1
1,1,31,1,1,5,4,1,2,3,1,2,1,148,1
1,2,21,4,0,4,1,3,1,5,0,2,3,223,1
0,1,9,2,1,3,4,4,0,6,0,1,2,139,1
0,2,7,4,1,4,1,4,1,8,0,2,2,199,1
0,1,14,3,0,4,3,4,1,6,0,1,0,124,1
1,3,7,3,0,4,4,4,2,3,1,2,3,147,1
0,1,17,3,0,5,2,4,0,6,0,1,0,148,1
0,1,9,2,0,3,4,2,0,2,0,5,6,138,1
1,1,14,4,1,4,2,3,0,3,0,2,2,174,1
0,1,14,0,1,3,3,2,1,2,0,1,0,124,1
1,1,9,4,0,4,4,3,2,4,0,2,1,160,1
1,3,13,4,0,4,4,1,1,2,0,2,2,148,1
1,1,7,3,0,4,3,1,1,11,0,3,2,172,1
1,3,31,1,1,2,4,4,2,3,0,2,1,136,1
9,2,14,4,1,5,1,2,1,9,0,2,9,252,1
0,3,17,4,0,2,3,4,2,2,0,1,0,127,1
14,1,15,4,1,5,0,1,1,4,0,2,3,230,1
0,1,9,2,1,3,4,4,1,6,0,1,2,139,1
4,1,12,3,1,4,4,5,1,8,0,2,1,147,1
1,1,16,4,0,4,4,2,2,3,0,2,3,150,1
20,1,8,4,1,3,5,4,2,8,1,13,8,292,1
0,2,28,6,0,4,3,4,1,2,0,1,0,129,1
2,1,8,4,0,5,4,4,2,3,1,2,1,161,1
19,2,10,3,0,4,2,2,1,6,0,7,4,176,1
9,2,27,5,0,3,3,3,1,2,1,1,0,121,1
0,1,7,2,0,3,3,4,1,7,0,1,4,127,1
1,1,13,3,0,4,4,4,1,3,0,2,3,154,1
0,1,24,6,0,1,3,3,1,1,0,1,0,128,1
0,1,14,0,0,3,3,3,0,2,0,2,2,126,1
0,1,8,3,1,3,4,3,2,7,0,2,1,144,1
0,1,14,0,0,3,3,3,1,2,0,2,2,126,1
0,1,10,0,1,3,3,5,2,2,0,1,1,130,1
1,1,14,4,1,6,2,3,2,3,1,2,7,186,1
0,3,26,4,0,5,2,3,1,3,1,2,1,146,1
1,1,9,4,0,4,4,5,1,3,1,2,1,146,1
0,1,14,0,1,4,3,2,2,2,1,1,0,123,1
1,1,34,3,0,4,2,5,0,8,0,2,1,192,1
16,1,13,4,0,3,4,3,0,10,1,3,6,150,1
0,1,24,6,0,1,3,4,1,1,0,1,0,129,1
9,1,11,4,1,1,4,4,0,2,1,1,0,116,1
0,1,31,3,1,3,3,2,2,2,1,1,1,127,1
1,1,9,5,1,4,4,3,1,8,1,2,1,145,1
2,1,36,3,1,4,2,5,0,9,1,2,1,192,1
4,2,19,3,1,4,0,4,1,3,1,12,13,262,1
14,1,13,3,1,4,2,3,1,3,0,6,6,149,1
12,3,15,2,1,4,1,2,1,4,0,2,4,193,1
0,1,9,3,0,3,4,2,1,2,0,6,6,140,1
2,2,22,4,0,4,0,2,0,3,0,2,1,206,1
0,3,17,5,1,3,2,1,1,3,1,5,6,146,1
1,2,7,1,0,4,4,3,2,2,0,2,3,146,1
16,2,9,4,0,5,5,2,0,3,0,7,9,322,1
0,1,14,4,0,3,3,1,1,2,1,1,0,124,1
1,1,29,4,1,5,2,3,0,4,1,2,1,185,1
0,2,14,4,0,4,3,3,1,1,0,1,0,123,1
18,2,10,3,1,4,2,2,1,5,0,8,4,176,1
8,3,17,4,1,5,1,3,1,5,0,7,12,258,1
9,1,23,3,0,3,3,4,1,1,0,1,0,121,1
7,1,11,1,1,3,3,1,1,10,1,1,0,123,1
1,1,23,2,0,4,4,4,0,3,0,2,1,147,1
1,3,7,3,0,4,4,4,2,3,1,2,3,147,1
0,1,8,5,1,4,3,1,2,2,1,7,6,154,1
0,1,14,0,0,3,3,4,1,1,0,1,2,124,1
1,2,30,6,0,4,0,5,1,11,1,2,3,225,1
19,1,14,4,1,3,3,1,1,5,0,1,0,125,1
0,3,13,5,0,3,2,4,2,1,1,1,3,182,1
9,2,13,4,1,3,3,1,1,2,1,1,2,122,1
10,1,31,3,0,3,0,4,1,3,0,6,3,216,1
0,3,11,5,0,3,3,3,2,2,0,1,0,128,1
9,1,24,4,0,3,3,4,1,2,0,1,0,121,1
0,2,7,3,1,4,2,4,1,7,0,1,1,166,1
0,1,14,0,1,3,3,4,1,2,1,1,0,124,1
0,1,30,3,1,4,1,3,1,4,0,1,3,184,1
7,1,32,4,1,4,2,4,2,5,0,1,3,143,1
1,1,13,4,0,4,4,2,1,3,1,2,1,154,1
0,1,15,0,1,3,3,5,2,3,1,1,0,132,1
3,1,14,4,0,4,4,3,1,3,1,2,3,154,1
0,2,24,6,1,1,3,5,1,1,0,1,0,130,1
0,1,14,4,0,1,3,3,2,4,1,1,3,124,1
1,3,25,5,0,4,2,3,0,2,1,4,3,171,1
1,3,7,1,0,5,4,4,2,3,1,2,3,147,1
1,1,9,3,0,4,4,5,0,8,0,2,7,152,1
1,1,10,1,0,4,4,1,1,3,0,6,7,162,1
1,1,17,3,1,4,2,5,1,3,0,2,8,167,1
1,3,13,3,1,4,3,1,1,3,0,2,2,147,1
1,1,9,3,1,4,4,1,1,7,1,3,3,161,1
1,1,30,4,0,4,4,3,1,6,1,2,3,145,1
0,2,11,4,1,4,2,3,1,4,1,7,7,160,1
1,3,14,1,0,4,2,4,1,7,0,2,2,177,1
1,1,7,4,1,4,4,3,2,2,0,2,2,161,1
0,3,9,3,1,4,0,2,0,2,0,8,7,203,1
0,1,14,0,0,3,3,4,1,2,0,1,2,124,1
1,3,7,1,0,4,4,3,1,3,0,2,4,156,1
1,3,36,3,1,6,2,5,2,10,0,3,3,175,1
1,1,12,3,0,4,4,4,2,2,0,2,2,149,1
0,1,17,3,1,5,3,2,1,8,0,2,3,159,1
1,3,16,5,0,6,4,4,2,3,0,3,3,153,1
1,1,31,3,1,4,4,3,1,3,0,2,1,148,1
0,1,10,1,0,3,3,2,0,2,1,5,6,135,1
0,2,17,4,0,3,1,3,1,5,0,1,1,199,1
0,1,10,0,1,3,3,5,2,2,0,1,0,130,1
0,3,33,4,0,4,2,5,2,7,0,1,1,169,1
1,1,8,4,0,3,3,4,2,3,0,1,0,135,1
0,1,14,0,0,3,3,3,1,2,0,2,2,126,1
9,3,33,4,0,1,2,3,1,4,0,1,2,164,1
7,3,16,4,0,5,1,3,1,9,0,1,4,176,1
0,1,10,0,1,3,3,5,2,2,0,1,1,130,1
0,2,29,5,0,3,0,4,0,9,0,1,2,200,1
0,1,7,3,1,3,4,2,1,7,0,2,1,144,1
0,1,14,4,0,3,3,3,2,2,1,7,7,124,1
0,1,8,3,1,3,4,3,1,7,0,2,1,144,1
0,2,14,4,0,2,3,2,2,2,1,1,2,123,1
1,3,15,1,1,5,2,5,2,8,0,2,3,178,1
18,3,8,3,1,3,2,1,2,5,0,7,3,152,1
1,3,15,1,1,5,2,5,2,8,0,2,3,178,1
0,2,27,5,0,3,3,4,1,2,0,1,0,129,1
9,2,13,4,0,3,3,1,1,2,0,1,2,122,1
0,3,7,3,1,3,1,5,1,1,0,5,7,196,1
1,1,22,3,1,4,4,3,1,3,0,2,3,149,1
0,2,13,5,1,4,4,5,1,5,0,2,2,145,1
4,1,12,4,1,4,4,5,1,7,0,2,1,146,1
16,1,14,4,0,3,4,3,1,10,1,3,5,150,1
0,1,33,3,0,5,3,3,2,2,0,2,4,146,1
0,1,28,3,1,3,2,3,0,2,1,6,7,162,1
0,1,12,3,1,3,4,2,2,2,0,1,0,110,1
0,3,9,3,1,4,0,1,0,2,0,5,7,203,1
1,1,8,3,1,3,2,4,1,5,0,1,4,149,1
9,1,8,4,1,3,4,3,2,2,0,1,0,114,1
9,3,15,3,1,3,0,1,1,2,0,4,5,197,1
1,1,26,6,0,4,4,2,1,3,0,2,1,152,1
9,3,15,3,0,4,0,2,1,3,0,3,7,196,1
0,1,33,4,1,4,2,4,2,4,0,1,3,143,1
0,1,27,5,0,3,3,2,2,2,0,1,0,127,1
0,2,13,3,1,3,4,1,2,2,0,1,0,111,1
0,1,14,1,0,3,3,5,2,6,0,1,5,125,1
4,2,27,5,0,4,4,4,1,3,0,2,2,155,1
0,1,14,0,1,3,3,3,0,2,0,2,2,126,1
0,3,9,5,1,4,3,4,1,2,0,1,3,155,1
1,3,18,6,1,2,2,3,0,10,0,2,3,172,1
0,1,14,4,0,3,3,1,0,2,1,1,0,125,1
16,1,15,3,1,5,2,4,0,4,0,8,8,174,1
10,2,33,3,0,2,2,3,1,5,0,2,4,189,1
9,3,6,1,0,4,3,3,2,2,0,1,2,121,1
0,1,8,4,0,2,0,3,1,2,0,4,7,200,1
17,1,31,4,1,4,3,2,2,3,0,1,1,148,1
1,2,8,4,0,4,3,1,1,6,0,1,0,128,1
0,1,14,1,0,3,3,5,2,6,0,1,6,124,1
0,1,14,0,1,3,3,3,0,2,0,1,1,126,1
1,3,10,2,0,4,3,2,1,3,0,2,2,145,1
0,3,14,1,1,4,2,5,2,7,0,1,2,153,1
1,3,22,4,0,4,2,4,1,7,0,2,3,178,1
14,3,9,4,1,3,0,3,1,9,0,5,5,186,1
18,2,9,4,0,5,5,2,0,5,0,10,9,320,1
14,3,34,4,1,4,0,5,1,6,1,2,1,233,1
1,1,9,3,1,4,4,3,1,7,0,2,2,167,1
4,3,7,4,0,4,2,1,2,9,0,2,4,186,1
1,3,24,4,1,3,2,1,1,9,1,2,4,178,1
0,1,14,0,0,4,3,4,1,2,0,1,0,126,1
0,1,31,3,0,4,3,4,1,2,1,8,9,145,1
2,1,8,4,1,3,1,1,1,8,0,11,3,222,1
7,1,16,4,0,4,4,3,1,3,1,2,3,154,1
8,1,31,4,0,3,3,3,1,5,1,1,1,157,1
0,1,20,6,1,4,3,4,1,6,0,2,0,148,1
